Sentence,Toxicity Level,Tone,Language,Implied Sentiment
Kein Land möchte diese Schmarotzer haben. In Deutschland leben sie wie im Paradies und beschweren sich noch. Haut endlich ab und belastet nicht länger unser Sozialsystem.,High,Angry and Dehumanizing,Aggressive and Offensive,Hostile and Contemptuous
"Das sind doch überwiegend junge Männer, die uns überrennen wollen.. Die illegalen Invasoren brauchen Arbeit - in Arbeitslagern - fair.",High,Aggressive,Dehumanizing and Discriminatory,Xenophobic
"Stattdessen sollte man das gesamte Führungspack der SPD wegsperren. SPD - Schmarotzer, Pädophile und Drnunzianten",High,Aggressive,Derogatory and Insulting,Hostile
ist eine Körperverletzung! Sorry diese Frau ist einfach Dumm!,High,Accusatory and Insulting,Aggressive and Disrespectful,Negative
für derart strunzdumme Menschen die ihre Gesundheit bei Wetten Dass ruinieren sollte die Öffentlichkeit keinesfalls aufkommen #hartaberfair,High,Critical,Derogatory and Insulting,Negative
"Genderisten mit ihren eigenen Waffen zu schlagen ist einfach und spaßig. Sagt einfach, Ihr identifiziert Euch als schwarze lesbischer Transe",Medium,Sarcastic,Provocative,Controversial
sehr gefährlich wenn Regenbogenhirne intoleranten Kriminellen die Grenzen öffnen!! Die schlimmste Gewaltwelle erleben aus dieser Richtung.,High,Alarmist,Aggressive and Fearmongering,Fearful and Prejudiced
Politiker von CDU CSU SPD sind eine große Gefahr für unser Land sie Posaunen in die Welt das DE 220.000 Invasoren aufnimmt + Familiennachzug,High,Accusatory,Aggressive and inflammatory,Negative
Eben ein Beisp. mehr für die kranken Hirne von Politikern. Dieser geistige Schwachsinn auch unserer Politiker wird sich leider bitter rächen,High,Negative,Critical and Judgmental,Angry
jedes Tier erlöst man ungefragt von seinem Leid. Mündige Menschen lässt man elendig verrecken.,High,Callous,Harsh and Cruel,Insensitive
"Kern, pinkle dem Herrn Kurz nicht ans Bein. Du bist. abgewählt und unerwünscht. Also, halt´s Maul.",Medium,Aggressive,Confrontational and Disrespectful,Hostile
Was ist dieser tarek leitner nur für ein fehlgeleiteter hurensohn? #orf #konfrontationen,High,Insulting,Vulgar and Offensive,Hostile
"Widerlich, dieser Schmidt. Ohne Rücksicht auf die Bienen. Dieses. Stück Gewissenlosigkeit muss abgewählt und davongejagt werden.",Medium,Disgust,Critical and Judgemental,Angry
Währen es Türken die Flughäfen und Parteizentralen besetzen währe die Empörung groß! Ihr Heuchler,High,Accusatory,Aggressive and Insulting,Contemptuous
ES WIRD SICH NIEMALS WAS ÄNDERN ;AUF DIESER wELT ;WENN NICHT DIE ELITÄREN AUSGELÖSCHT WERDEN !!! Die uns nur versklaven !!!,High,Angry,Aggressive and Threatening,Hostile
"Insgesamt sitzen da nur dumme Leute. angefangen beim Moderator, der ist noch dümmer. Der muss stehen",Medium,Critical,Direct and Insulting,Negative
Merkels Vasallen melden sich zu Wort!. Herr Gersemann ist ein Vasall Merkels und seine Kommentare werden von Merkel vorgegeben!!!,High,Accusatory,Aggressive and Derogatory,Negative
"Und da ich kein kleines Mädchen bin, so wie Du offenbar, kann ich eine solche Meinung ab.",Medium,Condescending,Assertive,Superior
Ralle du alter Mülleimer lebst ja immer noch...dachte das zeitliche hat dich gesegnet.... Bist halt eine zähe Unkrautwurzel,High,Insulting,Derogatory and Offensive,Contemptuous
"Mir reicht, dass ich diesen Feigling aus Rostock 1989/90 kenne. Er wurde ins Licht geschoben, dieser Gauckler 😜",Medium,Disdainful,Condescending and Insulting,Negative
Ich möchte ihn mal..für ne kurze Zeit....aber dieser Bayer ist wirklich ein Waschlappen,Low,Casual,Informal,Disdain
In Kindergärten neben den Kindern? wäre ja noch schöner. Zittern soll dieses Asylantenpack in Zelten abseits der Zivilisation,High,Aggressive,Derogatory and Discriminatory,Hateful
"Solange bei Politikern der Dünnschiss aus der Fresse kommt, wird sich nichts ändern. Es stinkt weiter !!!",High,Derogatory,Vulgar and Offensive,Angry
Ich kann diese scheisse mit diesen drecksmigranten einfach nicht mehr ertragen....wenn ich nur schon kanacken sehen wird gruselig....verfluchte Scheisser ..!,High,Hateful,Derogatory and Offensive,Angry
Merkels Dumm-Deutschen kann man alles erzählen!!,High,Dismissive,Insulting and Condescending,Contemptuous
Nazi Lügenpresse und Merkel Vasallen hetzen weiter gegen Trump!!,High,Aggressive,Offensive and derogatory,Hostile
Verhaftungen von Vergewaltigern als Erfolg zu verkaufen ist das Aufmerksamkeitswinseln einer armseligen Behörde. #Polizei #Köln #Rapefugees,High,Derogatory,Negative and Condemnatory,Contemptuous
Warum muss ein AFD Vogel dabei sein?,Low,Curious,Neutral,Questioning
"Abgefuckte Hühnerscheisse. Aber klar, dass jemand aus der Scheinheiligsten Partei Deutschlands so denkt. SPD - SCHMAROTZER, PÄDOPHILE und DENUNZIANTEN.. Wer hat uns verraten....",High,Aggressive and Insulting,Vulgar and Offensive,Hostile
Der Ablauf in der von Merkels Vasallen geführten Sendung wurde von Merkel vorgegeben und die Fragen auch! Wessen Brot ich esse dessen Lied.,Medium,Accusatory,Derogatory and Suggestive,Distrustful
Hat dem Depperten Heiko Maas eigentlich schon mal jemand gesagt das er und sein Schranzenverein keinerlei Legitimation hat !?!?,High,Disrespectful,Insulting and Disparaging,Contemptuous
Was für ein beschissenes Jahr. KANNSTE LAUT SAGEN!,High,Dismissive,Confrontational and Insulting,Hostile
"Lieber von einem Scheinheiligen Heuchler als Nazi oder Pack tituliert werden, als diese SCHMAROTZER der abgefuckten SPD zu wählen.",High,Derisive and Aggressive,Hostile and Insulting,Contemptuous
Hat man euch nicht gesagt das Gras rauchen die Birne weich macht. Anders lässt sich dumme Bild nicht erklären.,Medium,Derisive,Condescending and Insulting,Disdainful
Hauptsache diese Lügenpresse und Merkel Vasallen können hetzen!!. Diese Dreckspresse ist zum kotzen 🤢,High,Aggressive,Confrontational and Insulting,Hostile
Solche Typen versuchen einfach durch ihr Geschwätz von die linken Bedrohung mit Beispiellügen die Leute zu verunsichern.,Medium,Accusatory,Disparaging and Conspiratorial,Distrustful
😂😂. Wie die SPD ler bei Erdogan und anderen Terror Türken,High,Derisive,Derogatory and Insulting,Hostile
Geht zu jedem Infostand und lacht die Sklaven aus.Ist nicht verboten.,High,Mocking,Disrespectful and Derogatory,Contemptuous
schon wieder so ein #Neger #Tatort ohne mich ciao #WDR,High,Dismissive,Discriminatory and Insulting,Hostile
Der Bastard ist in Afghanistan untergetaucht! Er wird dort wegen Mord und Raub gesucht! Dies verschleiert sein teurer deutscher Anwalt!!,High,Aggressive,Derogatory and Accusatory,Hostile
"Von mir aus kann der im türkischen Knast verrecken. Solange es Deutsche Botschaften wie die in Manila gibt, gibt es auch Menschenverachtung",High,Hostile and Contemptuous,Insulting and Disdainful,Vitriolic
"Gabriel ist widerlich und unverantwortlich. Wird Zeit, dass er schnellstens verschwindet",High,Aggressive,Confrontational and Dismissive,Hostile
Dieses Miststück hat uns soviele Milliarden gekostet! Um sie endlich zu 'entsorgen' käme es auf ein paar Millionen nicht mehr an! Oder?,High,Aggressive and Contemptuous,Offensive and Demeaning,Hostile
"großes maul und nichts zu sagen, dummes labern, ohne fragen.",High,Derisive,Insulting and Dismissive,Contemptuous
Hoffentlich kann der Pfaffe noch lange weiter pilgern!,Medium,Sarcastic,Disrespectful,Mocking
Dortmund hat absolut kein Geld aber für Saudumme LINKE Sprühaktionen iss dann wohl Geld da !!,High,Angry and Disdainful,Disparaging and Accusatory,Hostile
wie schleimig und rückgratlos @USER_0 ist werden wir in den nächsten Tagen sehen! NIE WIEDER #SPD,High,Accusatory,Derogatory and Hostile,Contemptuous
Die Sau muss den Orden wider den tierischen Ernst kriegen!,Medium,Aggressive,Derogatory,Contemptuous
"Sind selbst Schuld die Dummen Girlies die unbedingt Modell werden wollen,",High,Disparaging,Insulting and Dismissive,Contemptuous
"Ich bin fest davon überzeugt, Murksel hätte 1989 schießen lassen u. würde es mit diesem Klüngel auch heute tun. Überzeugt mich vom Gegenteil",Medium,Accusatory,Disparaging and Confrontational,Critical
Linke Mullen sind einfach der größte Schmutz,High,Dismissive,Insulting,Hostile
"Menschenrechte dürfen nicht missbraucht werden.Wer hier arbeitet. hat Rechte. Faule Säcke kehren dorthin zurück, wo sie herkommen.",Medium,Dismissive,Derogatory,Disdainful
Und Deine sind extrem doof.,Medium,Derisive,Insulting,Disrespectful
"Ich bin immer wieder begeistert, wie Murksel sich ihren Sauladen schön redet. 1,6 Mio Kinder leben im Schland von HarzIV 🤢",High,Sarcastic and Contemptuous,Derogatory and Disparaging,Negative
"Leute die so etwas einfädeln sollten sofort belangt werden,. unsere Jugend muss vor dem Gesocks geschützt werden",High,Accusatory,Aggressive and Derogatory,Hostile
"Der 2 x sitzen gebliebene Martin Schulz ist stolz auf seine Schulergebnisse.. Was ist das denn für ein Vorbild? Abohrfeigen, aber sofort.",High,Sarcastic and Aggressive,Derogatory and Demeaning,Contemptuous
Habe auch gespendet für den Untergang der Verkrusteten Altparteien. Nieder mit den Fettbäuchigen Altmaiers!,High,Aggressive,Derogatory and Hostile,Animosity
Wie dämlich müssen erst die Sesselfurzer sein wenn sie den Unterschied von 17 und 32 Jahren nicht erkennen....?,High,Mocking,Derogatory and Insulting,Contemptuous
Und wieso wurde dieses etwas nicht Zwangsverheiratet...?,High,Dismissive and Derisive,Derogatory and Dehumanizing,Hostile
"Moin Piepser, hänge hier immer noch fest! 20cm Schnee bringen d. Kommunalpolitik durcheinander 😡 Was wollen die Affen dem IS entgegen setzen",High,Frustrated,Insulting and Disparaging,Hostile
Auf die Mehrheit der Deutschen ist geschissen....die labern nur Blödsinn und wählen können sie auch nicht...,High,Contemptuous,Hostile and Derogatory,Disdainful
"Lieber hundert Stimmen für die #AFD als eine Stimme für die #SPD , die #Scheinheilgste #Partei #Deutschlands oder der abgefuckten CDU",High,Hostile,Confrontational and Insulting,Contemptuous
"Gauland hat recht !! Was hat eine aus der Ziegenrasse in Deutschland, im Besonderen in 🇩🇪er Politik zu suchen? Nichts ! Fakt !",High,Derogatory,Insulting and Xenophobic,Hostile
diese scheiß #Islamisten #Gejaule will doch kein Mensch hören @USER_0 #WDR,High,Hostile,Confrontational and Insulting,Discriminatory
"Da Sie meine Kirchensteuer nicht ablehnen, trete ich aus diesem Scheiss Verein aus.",Medium,Frustrated,Insulting and Confrontational,Angry
Solche Leute gehören einfach ins Arbeitslager um anfallende Kosten zu erstatten und anschließend abgeschoben.,High,Aggressive,Confrontational and Dehumanizing,Hostile
Die Sklaven der Merkel und der alten SED müssen endlich lernen zu gehorchen.,High,Hostile,Derogatory and Aggressive,Contemptuous
Frisch dynamisch unkonventionell....der Pimpf wird seine Arbeit richtig gut machen.... ...eine weitere politische Schmach für unsere Wichtigtuer...😃😃,Medium,Sarcastic,Derogatory,Contemptuous
"Dümmer geht immer,paßt Stalinisten besser ? Geh besser Grammatikfehler jagen, ist ein rein rotgrünes Ding, bevor Argumente am Geist kratzen!",High,Sarcastic and Derisive,Rude and Insulting,Disdainful
Ich will dieses Arschloch nicht auf freiem Fuß wissen...egal in welchem Land..!,High,Aggressive,Confrontational and Derogatory,Hostile
"diese KRANKE Person 💩 Göhring-Eckhardt 💩 kann zurück in ihre Heimat, der ⚠ #DDR ! ⚠",High,Derogatory,Abusive and Disparaging,Hostile
Die strotzt vor Blödheit! Teilt sich mit Fatima Roth einen 40er-IQ!,High,Derisive and Mocking,Insulting and Derogatory,Contemptuous
Hier ist ja mal wieder ein richtiger AfDeppenstadl am kommentieren. Politisch komplett ungebildet und intellektuell unterversorgt.,High,Contemptuous,Insulting and Derogatory,Disdainful
#Yücel von mir aus kann er in der Türkei die Todesstrafe bekommen was redet Wallraff für ein Scheiß?. Yücel einer der größten deutschhasser.. #lanz,High,Aggressive,Hateful and Disrespectful,Hostile
Nur noch Scheisse im Kopf....die Deutschen können damit einfach besser denken..!,High,Disparaging,Insulting and Derogatory,Contemptuous
"#Barcelona &amp; wo bleiben jetzt die #MSM-Artikel gegen Polit-Arschlöcher, die NICHT den MUSLIMISCHEN #Terror klar benennen?",High,Aggressive,Insulting and Confrontational,Hostile
Datt iss ja wie negativ Zins !! Nicht gerade die Qumranrollen aus dem Westjordanland ! Au Backe der dumme Tropf !😂😅😆😂,Medium,Sarcastic,Mocking and Disparaging,Contemptuous
Gegen die Dummheit dieser Frau gibts doch bestimmt was von Ratiopharm,High,Belittling,Disrespectful and Mocking,Contemptuous
sieht mit ihrem Schlauchboot im Gesicht nur noch richtig scheiße aus und sollte besser nur noch zu Halloween auftreten,High,Derogatory,Insulting and Offensive,Contemptuous
"Meine Fresse, jetzt gehts wirkich los! ZDFinfo Doku wo DEUTSCHE Geschichte kaputtgelogen wird! Lügenmedien nicht mehr zu ertragen!",High,Outraged,Accusatory and Offensive,Contemptuous
0 Asylanten in Wittenberg und nicht anders.,High,Authoritative,Exclusive and Discriminatory,Unwelcoming
"Es ist widerlich sich diesen Machtpoker um Merkel mit ansehen zu müssen, zuzusehen welche Schwachmaten ausschließlich um MACHT streiten 🤢",High,Indignant,Confrontational and Insulting,Contemptuous
Vor allem ist es hochgradiger Schwachsinn.,Medium,Dismissive,Insulting,Negative
"Was hat eine abgewählte, deutschfeindliche SPD-Null, hier noch zu labern?",High,Offensive,Hostile and Insulting,Contemptuous
also die #fasnacht in diesem #jahr geht in die geschichtsbücher ein - soviele #Rapefugees wie noch nie :( gehören alle kastriert,High,Hostile,Derogatory and Insulting,Aggressive
#Selbsterhaltungstrieb - #Fakt: Selbst der dümmste #AFD-Wähler ist ein Geistesriese verglichen mit beliebigen Wähler*innen der Blockparteien,High,Derisive,Mocking and Insulting,Hostile
es ist mir scheißegal wenn sich die #Türken untereinander den Schädel einschlagen damit habe ich kein Problem @USER_0 #ZDF,High,Contemptuous,Derogatory and Aggressive,Hostile
"Liebe Freunde,denkt einfach.Der debile Klitschko,gefeiert der BRD medien.Also ein primitiver Sklave der US Ostküste.",High,Dismissive and Condescending,Insulting and Derogatory,Hostile
grüne Quotenhexe mit dabei - dafür ohne die stärkste Oppositionspartei #ichbinhier,High,Mocking,Derogatory and Disparaging,Contemptuous
"Wer hier Naziverhalten sieht, hat ein Rederecht. Auf dem Klo.. Scheisshausparolen gehören dort hin. 1683 haben wir die. Türken davongejagt. Ja",High,Hostile and Disdainful,Aggressive and Offensive,Racist and Nationalistic
wo ist den Ober-Bastard Voßkuhle?,High,Aggressive,Insulting,Contemptuous
"Eine überaus, arroganten Göre die in meinen Augen nichts anderes als eine Trittbrettfahrerin von dieser Greta ist!",High,Derisive,Insulting and Dismissive,Contemptuous
"Seltsam - die deutsche Botschaft in Manila hätte meine 15 Monate alte Tochter lieber im Dreck verrecken lassen, als zu beurkunden.",High,Outraged,Accusatory and Insulting,Hostile
"An der Gewalt,an mangelnder Bildung und am Hyperpigmentierten an ihrer Seite kann man die linken Blagen meistens erkennen !Achja, die hetzerische Rethorik ist auch auffallend !☠️🤬☠️",High,Aggressive and Dismissive,Derogatory and Insulting,Hostile
"Diese Sendung ist wiederlich, 4 gegen 1 einfach nur furchtbar die grünen sind pädophile da sagt niemand was und es wird immer noch nicht begriffen, das sie zu stark ist",High,Aggressive,Accusatory and Offensive,Hostile
Es waren nur ca 26%..nach den Geschehnissen immer noch viel. Der dumme 🇩🇪braucht halt noch eine vor den Latz...erst wenns richtig weh tut....,High,Disparaging,Derogatory and Aggressive,Hostile
Ich kann so was garnicht fassen. Was ist das nur für ein krankes Pack.. #MuslimBan,High,Disparaging,Hostile and Derogatory,Contemptuous
EU und dieses Schland mischen sich wieder MIT VERLOGENEN DARSTELLUNGEN in die Innenpolitik Polens ein > DAS GEHT IHNEN EINEN SCHEISSDRECK AN,High,Aggressive,Confrontational and Insulting,Hostile
WEIDEL KLASSE ! HAT DEN POLITundJOURNALIENABSCHAUM zu RECHT abgehakt und verlassen!ZDF = LÜGENSENDER ! Jetzt wohl bewiesen !,High,Aggressive,Derogatory and Confrontational,Hostile
Alle Filme vor 45 sind Nazifilme? Dafür wird uns dieser scheiss AFD Tatort Verschnitt vorgesetzt! Wir sind im Gehirnwäsche -Zeitalter.,High,Aggressive,Offensive and Insulting,Hostile
"#rapefugees #refugeeswelcome Bürger bewaffnet euch, die Fachkräfte tun das auch. Und die zögern nicht, diese einzusetzen. Better he than me",High,Aggressive,Threatening and Derogatory,Hostile
Nur die Grünen reden über Klimakatastrophe..😂😂. Wieso ist diese kotzgrüne Brühe nicht versickert..?. Ihr dummen 🇩🇪was habt ihr nur getan??,High,Sarcastic and Derogatory,Insulting and Hostile,Contemptuous
Nicht nur Linke Politiker decken die Antifantenbrut! 👎 😨 👎,High,Accusatory,Derogatory and Insulting,Hostile
"Wenn Frauen sich darüber echauffieren, bitte. Machen damit halt ihrem Ruf als hysterischem, schwachen Geschlecht alle Ehre ☺",High,Patronizing and Sarcastic,Derogatory and Disparaging,Contemptuous
"Ich als 45jähriger Zeitungshersteller werde dafür sorgen, das solche deutschefeindlichen Arschlöcherwie Jörges vom Medienmarkt verschwinden!",High,Aggressive,Confrontational and Insulting,Hostile
"Da steht man auf, und wem sieht man als erstes bei Twitter? Den hässlichen Junge, toller Start in den Tag ☺️☺️☺️☺️. @USER_1 @USER_0 #NoAfD",High,Sarcastic,Insulting,Derisive
"Das war ein legaler Check , wir sind nicht bei den Memmen vom Fußball!",Medium,Derisive,Condescending and Insulting,Disparaging
"Machtgerangel in Deutschland, zum Kotz**, nur nicht auf den Gedanken kommen für das 'Dem Deutschen Volke' zu wirken, Willkommen im Schland 😜",Medium,"Sarcastic, Dismissive",Confrontational and Insulting,Cynical
ja man deine fresse 😅 viel glück bei den Frauen 👍,Medium,Mocking/Sarcastic,Informal and Insulting,Disdainful
#KölnerTreff ekelhafte Sendung Moderatorin mit Pferdegebiss und #Schwuchtel aus Österreich #WDR,High,Derogatory,Offensive and Insulting,Hostile
Ja so sind die Deutschen....zur Blödheit erzogen..!. Die wollen den Asylwahnsinn mit aller Gewalt...,High,Derogatory,Insulting and Xenophobic,Hostile
"Es gibt so unendlich viele Vollspacken, da hilft kein Arzt mehr! 😉👎",High,Derogatory,Insulting and Dismissive,Contemptuous
Es hat seit bestehen unserer Erde immer einen Klimawandel gegeben......wir werden den nicht aufhalten können...... zum Anderen sollten Länder wie China oder Indien anfangen ......das sind die Dreckschleudern,Medium,"Dismissive, Accusatory",Confrontational,Critical
Diese verdammte Merkelregierung muß weg. NPD wünsche ich aber über 10%,High,Aggressive,Confrontational and Derogatory,Hostile
"Und der FETTE Gabriel verkauft Waffen an die Urheber der ganzen Scheiße, nämlich die Saudies. Möchte mal wissen was er von Lobby bekam !!",High,Hostile,Confrontational and Insulting,Accusatory
Polaken lümmel schreien White Power,High,Aggressive,Offensive and Racist,Hostile
Großmaul #Özdemir hat ja gesagt dass es keine Koalition gibt wenn nicht bis 2030 der Benzinmotor Geschichte ist #grüne,Medium,Derogatory,Insulting and Political,Disapproving
Es wird Zeit das mann @USER_0 ENTSORGT am besten rückstandlos. #illner,High,Aggressive,Confrontational and Hostile,Violent
"Fangt doch mal an zu denken, Ihr Afrikaner. Geburtenkontrolle ist. angesagt. Damit die Neugeborenen ausreichend ernährt werden können.",High,Patronizing,Offensive and Demeaning,Derogatory
"#Charlottesville Wieso das #Establishment &amp; sein #MSM-#Abschaum gegen #Trump hetzen? Er hat die Wahrheit gesagt: ""Gewalt von BEIDEN Seiten""",High,Aggressive,Derogatory and Confrontational,Hostile
OMG.....was für eine ekelhaft häßliche Frau..dieses Gesicht nur auf dem Boden einer Mülltonne zu gebrauchen...!,High,Derogatory,Insulting and Abusive,Contemptuous
Es gibt schon reichlich dumme in den eigenen Reihen...diesmal ist es halt ein arbeitsloser Journalist..!,Medium,Derisive,Insulting,Disdainful
Merkels MasterPlan. Deutsche zur Minderheit im eig. Land machen. Wers begreift wird zum Nazi erklärt.. Bundeswehr säubern+Gegenwehr ausschalten,High,Accusatory,Inflammatory and Hostile,Paranoid
so etwas strunzdummes wie in meinen Augen Frau #Nahles darf Deutschland nicht weiterhin in einer #Bundesregierung blamieren #SPD ihr gehört in die Fresse,High,Aggressive,Confrontational and Insulting,Hostile
Auch ein begünstigter Scherge des Systems,Medium,Critical,Pejorative and Accusatory,Disapproving
So muss man mit dem Migrantenpack umgehen!,High,Aggressive,Derogatory and Inflammatory,Contemptuous
#rapefugees laufen sich langsam warm. Kölnerin wird von Flüchtling vergewaltigt. #Obergrenze #armlänge #alaaf #Karneval,High,Accusatory,Inflammatory and Derogatory,Hostile
SPD ist der größte Dreck geworden....Stegner und Schulz so ziemlich das lächerliste was es zu bieten hat...!,High,Derogatory,Insulting and Contemptuous,Disdainful
"Die gesamten Nullen der Altparteien, sind nur noch ein Merkel-Wahlzirkus!. Nur Posten zählen! Deutschlands Bürger interessieren denen einen Scheiß!",High,Contemptuous,Derogatory and Insulting,Hostile
Grüne haben den kriegsverbrecherischen Angriffskrieg gegen Serbien 1999 durchgesetzt. Es ist eine kriegshetzerische Partei! Die @USER_0 verschweigt es.,High,Accusatory,Confrontational and Accusatory,Hostile
"Scheiss-Klimaschützer. Für Geschwindigkeitsbeschränkung, aber die Flieger und die Kreuzfahrtschiffe blasen weiter die Umwelt voll.",High,Sarcastic and Dismissive,Confrontational and Insulting,Hostile
Merkels Vasall mehr sage ich nicht du Dumm-Deutscher!!,High,Derisive and Insulting,Confrontational and Offensive,Hostile
Die BRD > lächerliches Bildungssystem züchtet Wahlschafe; Spaßgesellschaft mit Brot u. Spielen; Hausfrauen-Bildungs-TV ab 14:00 Uhr usw 😂😂😂,High,Dismissive,Confrontational and Derogatory,Hostile
Geht's noch? Ihr habt doch einen an der Waffel🖕,High,Aggressive,Confrontational and Insulting,Hostile
wenn sich Schutz suchende #Flüchtlinge in Europa als #radikale #Islamisten-#Krimigranten-#Rapefugees entpuppen -in #Gefangenenlager stecken,High,Offensive,Derogatory and Incendiary,Xenophobic
Ja das ist das Ergebnis wenn blinde auf taube treffen....und das die nächsten 4 Jahre...holly shit,Medium,Derogatory,Casual and Derogatory,Frustration
Wie blöd sind deutsche Politiker eigentlich???,Medium,Sarcastic,Derisive and Insulting,Disdainful
Was tun mit solchen Leuten..?...wie geht man mit Unkraut nochmals um?,High,Dehumanizing,Derogatory and Hostile,Aggressive
User die melden sind einfach Schmutz,High,Condemnatory,Confrontational and Demeaning,Hostile
Soll er doch dort verrotten,High,Hostile,Confrontational,Malicious
"Warum LINKS oder SOZIALISMUS nie überlebt?? Weil zu 99,7 % Kinder eben NICHT auf ihre Eltern SCHIEßEN !",High,Accusatory,Provocative and Derisive,Cynical
"Zuviele Wähler haben sich ins Boxhorn jagen lassen.. Ähnlich dämlich wie die Franzosen, die gerade ein böses Erwachen haben.",Medium,Disparaging,Insulting,Critical
Ja. Er ist blödsinnig.,Medium,Dismissive,Insulting,Disparaging
"Sie weiß genau das sie die Schuldige ist! Mehrmals unser Grundgesetz mißachtet, um solche Mißgeburten und Bastarde in unser Land zu holen!",High,Accusatory and Hostile,Derogatory and Aggressive,Condemnatory
Spätestens seit Blümchen wissen wir welche Waschlappen in der Regierung sitzen....😃😃,Medium,Mocking,Derisive,Critical
"#schweinefleisch für alle #Flüchtlinge und #Asylanten. Wer saufen kann und Kinder vergewaltigen, braucht keine extra Wurst ..Fuck Refugges",High,Hostile,Confrontational and Insulting,Aggressive
"Praktisch haben einige europäische Dummköpfe beschlossen, einigen Verbrecherkollegen in Afrika mehr Geld zu schenken!",High,Insulting,Derogatory and Offensive,Contemptuous
Ich bin wirklich entsetzt wie viel Idioten immer noch zu Merkel und Co. stehen.,Medium,Frustrated,Insulting,Disapproving
heule ich ? Mensch petra reg dich mal ab du alte Buttermilch,Medium,Dismissive,Confrontational and Insulting,Disrespectful
...altgediente zum schwachsinngealterte Politiker auf Abstellgleis mit goldener Pension geparkt... Wehe euch wenn ihr dort landet...wehe euch,High,Threatening,Confrontational and Insulting,Hostile
"Im Grunde ist es fast psychopathisch, wie Trump ständig überprüft wird. Habt ihr Säcke. auch schon seinen Stuhlgang überprüft?",High,Derogatory,Aggressive and Disrespectful,Hostile
"Gabriel, keinerlei Ahnung von irgendeiner deutschen Geschichte! 1962 kamen die ersten türkischen Schmarotzer nach Deutschland!",High,Derogatory and Accusatory,Offensive and Xenophobic,Prejudiced
Was ein Hurensohn muss man sein um Imp zu unterstützen,High,Aggressive,Insulting,Hostile
"#G20 Was man der #Polizei vorwerfen kann? Das sie nicht härter, massiver &amp; schneller gg den marodierenden #antifa-Mob vorgegangen ist.",Medium,Critical,Aggressive and Condemnatory,Disapproving
"Ich weiß, ich habe das schon mal geschrieben, aber:. Ich hasse die Grünen. Mit tiefster Inbrunst.",High,Aggressive,Hostile,Antagonistic
"Der Steinmeier und sein Drecksministerium hätte meine kleine Tochter lieber im Dreck verrecken lassen, als Art. 6 GG zu beachten",High,Accusatory,Confrontational and Insulting,Hostile
"Ach du Scheisse. Ist das nicht diejenige, die bei Trauerfällen dämlich lacht und sich mit Ihrer Fratze wichtig macht.",High,Sarcastic and Dismissive,Insulting and Disrespectful,Hostile
Schämt euch ihr dummen Säue,High,Aggressive,Confrontational and Derogatory,Contemptuous
Putin ist ein Angsthase.. Deswegen ist er so selten im Kreml und arbeitet in seiner schwer bewachten Villa..,Medium,Mocking,Derogatory,Critical
#Pegida hat alles vorausgesagt für Europa!. IslamTerror in Madrid. 13 Tote. Weitere werden folgen ihr deutschen Politidioten,High,Aggressive,Confrontational and Insulting,Hostile
Na noch nicht bemerkt das die Deutschen nicht wollen das SPD überhaupt eine Verantwortung übernimmt..?. Ich finde der dumme deutsche hat das Recht neu zu wählen....!!,High,Dismissive and Contemptuous,Confrontational and Insulting,Hostile
"Intergrierte werden Abgeschobenen und Nafris und die Neger dürfen bleiben ,siehe Geschehniss in Nürnberg!",High,Offensive,Derogatory and Insulting,Hostile
Klappe halten...oder ich laufe dir hinterher..!. Mongo,High,Threatening,Confrontational and Insulting,Hostile
Ich kann mit Schlampen umgehen 😃,High,Derogatory,Offensive and Disrespectful,Contemptuous
"Fritz, Deutschland machte mit! Merkel kroch Bush in den Arsch,da war sie noch nicht einmal Kanzlerin,dann Ramstein, BW-Einsätze",High,Accusatory and Derogatory,Aggressive and Inflammatory,Contemptuous
Mach ma weiter so @USER_1 @USER_0 #gabriel macht scheinbar alles für den #erdogan . #fckerdogan #ErdoganTheButcher #erdoganistderhass,High,Hostile,Aggressive and Insulting,Contemptuous
"klar , Deutschland ist Paradies für uns kanacken und wo anders ist das leben unerträglich gel 🤦‍♂️",High,Sarcastic,Derogatory and Offensive,Negative
Solche Idioten von Moderatoren gibt es in D gleich mehrere! 😛🖕👎,High,Sarcastic and Derogatory,Confrontational and Insulting,Contemptuous
"Flintenuschi kam heute in der Berliner Gedächtniskirche ""groß raus"" 😂😂😂 wo sie doch ihre ""Kriege"" u. ihre Söldner so liebt. 😂😂😂",High,Mocking,Sarcastic and Disrespectful,Hostile
Zum heulen und zum in die Fresse hauen.....,High,Aggressive,Violent and Confrontational,Hostile
#EU-#Faschismus #Scootergate Sämtliche deutsche #MSM wieder mal beim Arschlecken des ukrainischen Putschregimes,High,Dismissive and Derogatory,Confrontational and Offensive,Hostile
"Ich liebe meine Heimat, verachte politische Versager und ihre Tröten, die deren Schwachsinn noch verbreiten 😂😂😂",High,Aggressive,Confrontational and Insulting,Hostile
DANKE #Clausnitz FÜR EUREN #WIDERSTAND ! IHR SEID HELDEN! #SOS #rapefugees #koelnhbf #cologne #Islamisierung AUS WESTDEUTSCHLAND: DANKE!!!,High,Provocative,Incendiary and Xenophobic,Hostile
Das zeigt doch wieder einmal welche Vollspacken uns regieren! Hauptsächlich Hohlköpfe. 😂😂😂👎🖕,High,Disparaging,Insulting and Aggressive,Contemptuous
