Sentence,Toxicity Level,Tone,Language,Implied Sentiment
"Разве ты не понимаешь этого, придурок? Вот лол.",Medium,Sarcastic,Confrontational and Insulting,Disdainful
осатанели суки.правильно мужик сказал режиму скоро придёт пиз......ц.,High,Aggressive,Confrontational and Insulting,Hostile
"Во-вторых, кукарекающее анонимно на других людей быдло че то попездывает за доносы, уморительно",High,Mocking and Derisive,Sarcastic and Insulting,Contemptuous
"а дополнительно депутатом.а сейчас мы должны обеспечивать не только этих дармоедов, но их семьи и их блядей.",High,Contemptuous,Derogatory and Offensive,Resentful
впереди шла тоже девочка ребенок они вместе вошли в подъезд а заними уже этот ублюдок зашел,High,Aggressive,Confrontational and Insulting,Hostile
такую пиздеж в комментах почитал!,Medium,Dismissive,Informal and Vulgar,Frustrated
на кой черт этот упырь нужен??? хуета бесполезная!!!,High,Aggressive,Derogatory and Insulting,Contemptuous
что она пиздоболка муж ию говорит денег нет у них а она маску заказывает дорогую несколько тыс,High,Accusatory,Aggressive and Insulting,Contemptuous
"больным детям собираем всем миром на лечение, а жирные хари откармливаются бесплатно за счёт всей страны, когда уже твари нажрутся",High,Angry and Accusatory,Confrontational and Derogatory,Hostile
"Еще и Живчик возить перестали, суки, с эхинацеей, и Бiле, мое любимое.",High,Frustrated,Insulting,Angry
Идиоты проникают во все сферы жизни 5 дней снимает ролики с зумом на фурункул,High,Derogatory,Insulting and Critical,Contemptuous
И хуй ты что им докажешь - у них все деньги мира и все СМИ.,High,Defeatist,Vulgar and Confrontational,Resentful
"правильно, ты же пиздабол, ни чего не смог толком пояснит за свои измышления, кто бы сомневался... покури сходи!",High,Sarcastic,Confrontational and Insulting,Disrespectful
чурка адвокат трактует его по своему.лишить лицензии идиота навсегда.,High,Derogatory,Offensive and Insulting,Hostile
"Да там русачков достаточно живёт и они временами совершают преступления, но чёт не слышно про митинги и погромы русни",High,Derogatory,Confrontational and Demeaning,Disdainful
"Ты дебил? Как тогда те самолеты, которые разбились, поднялись в воздух?",Medium,Sarcastic,Disrespectful and Derogatory,Contemptuous
отпиздошить росгвардейцев у вас теперь появится возможность только через год,High,Aggressive,Violent and Confrontational,Hostile
"этого пидора в Химках видал недавно на гик-конвенте видал, жирный что твой кабан",High,Derogatory,Offensive and Insulting,Hostile
вотак и жевем а вы за ету блятскую партию голоса отдали.,High,Angry,Vulgar and Disparaging,Contemptuous
пидор гнойный лука сколько блядь изворачиваться будешь никто уже не верит твоей пиздежи гомон тебе мразь,High,Aggressive,Vulgar and Insulting,Hostile
потом от пиздюлей и правда хромой станет,High,Aggressive,Vulgar and Threatening,Malicious
Почему ты такой тупой ? я ж объяснил на что конкретно мне похуй и не раз,High,Aggressive,Offensive and Demeaning,Derogatory
"дай бог, если очередному дебилу это будет уроком-не срать соседу.",High,Aggressive,Confrontational and Insulting,Hostile
"эта дура,уже сказала,,с нитке,по миру......,,!господи,когда эти уроды,уедут на острова,подальше...",High,Contemptuous,Confrontational and Insulting,Hostile
а кто тебя ущербного будет спрашивать на каком языке нам разговаривать ебанашка,High,Confrontational and Insulting,Aggressive and Derogatory,Hostile
этот старый маразматик уже внес свою лепту в развал страны в свое время,High,Contemptuous,Disrespectful and Insulting,Blaming and Hostile
как вы заебали показывать одно и тоже,Medium,Annoyed,Informal and Vulgar,Frustrated
нехуй выебываца дура тупая .пусть благодарит бога что ноги низажувала тупая ска,High,Aggressive,Highly Insulting and Demeaning,Hostile
а с ним все возятся!!! если бы не было видео он давно бы опять вел себя аналогичным образом!!! мразь!!!,High,Angry,Aggressive and Insulting,Hostile
Какое отношение твой лахтодырский сайт имеет к этой теме? Иди нахуй.,High,Aggressive,Offensive and Insulting,Derogatory
так что господа оккупанты нихуя у вас не выйдет!!!!!,High,Aggressive,Confrontational and Insulting,Defiant
потому что жизнь долбоёбов ничему не учит,High,Dismissive,Insulting,Hostile
да оно и по россии эти упыри свободно гуляют...,Medium,Contemptuous,Derogatory,Disdainful
папу поймать и кострировать!! и пусть ростит детей!!!,High,Aggressive,Violent and Degrading,Hostile
"добрый, но хуй это сразу поймешь",Medium,Frustrated,Informal and Vulgar,Annoyed
"дура ебнутая, ты о чем клава?",High,Aggressive,Insulting and Derogatory,Contemptuous
молодец таких уродов надо наказывать если закон бессилин,High,Aggressive,Confrontational and Insulting,Vindictive
и где они хоть 8 нема вообще скоты обнаглели,High,Derogatory,Insulting and Disrespectful,Contemptuous
ты чего это далбонутого долбонутым обзываеш.,High,Aggressive,Confrontational and Insulting,Hostile
"ты то блядь, ещё та)) иностранная))) японская- шлюха ты тупая)) тебе долбоёбу- вопрос задали: что плохого написано о мусульманах?",High,Aggressive and Contemptuous,Vulgar and Insulting,Hostile
"соболезнования родителям! а эту мразоту,выследить и прибить,как собаку",High,Aggressive,Violent and Dehumanizing,Hostile
"по-ходу всю администрацию города выебали разом, что дороги стали строить.",High,Aggressive,Vulgar and Disrespectful,Hostile
заебали вы уже своими котами честно говоря.*-),Medium,Frustrated,Informal and Vulgar,Annoyed
собрать народную дружину и ловить пиздить свиней слухи быстро пойдут,High,Aggressive,Offensive and Incendiary,Hostile
"ебанутые, подумайте лучше об этих людях и о стране, которую они превратили в собственную кормушку",High,Aggressive,Confrontational and Insulting,Hostile
Какое мерзкое у нее выражение лица.,Medium,Critical,Derogatory,Disapproving
"во твари, им похую все эти митинги, главное что бы жопа бизнес классом летала на мягком и уютном.",High,Dismissive and Contemptuous,Derogatory and Insulting,Disdain
короткова к стати.она нас учила 3 года блядь такая.,Medium,Disrespectful,Offensive,Negative
"нехуй врать, блядь, сидишь тут ублюдок, провоцируешь.",High,Aggressive and Dismissive,Confrontational and Insulting,Hostile
Австралийские твари доберутся до всех материков!,Medium,Alarmist,Provocative,Threatening
"дура ты уёбищная,я ещё работаю и внукам помогаю,спасибо пидору путину,добавил ещё 2,5 года",High,Aggressive,Confrontational and Insulting,Hostile
"долбаебы! сочи не склоняется! не в сочах , а в сочи!",High,Accusatory,Confrontational and Insulting,Hostile
люди уже перестали ругаться так нет ты говно вылезла из унитаза,High,Aggressive,Offensive and Insulting,Contemptuous
"не может быть, а все, пиздец, никуда не уйти",High,Defeatist,Vulgar and Pessimistic,Hopeless
"Его пидорнули и он ушел на ютаб, кадавр кстати на стриме вроде как разбирал его ролик, но я не смотрел",High,Dismissive,Offensive and Informal,Disparaging
руки ноги оторвать гадам за такое.,High,Aggressive,Violent and Threatening,Hostile
а щас эти пидары забрали то каторе строили нашы деды.и снашают этим нас,High,Angry,Offensive and Insulting,Resentful
"Значит, ты тут подскочил, как петух на жердочке, вскукарекнул, когда попросили пруф - слился и даже не извинился",High,Mocking,Insulting,Derisive
"О, пришла весна, начались обострения у шизы.",Medium,Derisive,Disparaging and Insensitive,Mocking
"пиздец ,мягко сказано,конца не виднои россии нет,всю почти продали,твари........",High,Despairing,Profane and Accusatory,Disgusted
"что ,дурак???х..ли ,мне суешь ,какого то китайского философа,иди мебель двигай по феншую!",High,Aggressive,Confrontational and Insulting,Disrespectful
дело даже не в iq - просто хуесосам там не место,High,Dismissive,Confrontational and Insulting,Exclusive
пусть эти пидорасы тогда сами въёбывают!,High,Aggressive,Offensive and Insulting,Angry
"а что нам остаётся делать, нам пассивным пидорасам? принимать всё как есть",High,Defensive,Derogatory and Self-deprecating,Resigned
"немедленно извинись перед МНЕНИЕМ, шваль! Да, я в курсе, что Титан мысли его довничем считает",High,Aggressive,Confrontational and Insulting,Hostile
"это,что,живой собаке глаза прищепкой,ради прикола?а себе пробовали?это самое больное место ,веки.вот уроды.ужас!",High,Outraged,Confrontational and Insulting,Hostile
что ты можешь людям предложить кроме свой жопы и не помытова рта:-d :-d :-d,High,Insulting and Demeaning,Confrontational,Disrespectful
а работать не хочешь да? хочешь за свои фотки деньги получать? хуй на нос тебе,High,Mocking,Confrontational and Insulting,Derogatory
"всё заебись,леса валом,черти 95% нелегально добытого и всем по..",Medium,Dismissive,Colloquial and Vulgar,Indifferent
"ребята я уже на французском---это пиздец! одного человека нет,другой просто включил дурика....ну читать уже противно.",Medium,Frustrated,Informal and Coarse,Irritated
этим странам долбоебам необходимо признать а то деньги не получат от российских налогоплательщиков,High,Disrespectful,Offensive and Derogatory,Hostile
ну прям пиздец какой та:d,Medium,Frustrated,Vulgar,Negative
"завидно,ну зделайте так а потом пиздите,слабо,олени колхозные",High,Sarcastic and Accusatory,Insulting and Derogatory,Hostile
"​хуйло! вернись,будь настоящим русским патриотом! попробуй забрать всё,что слева от днепра+одессу! тебе кто-то мешает?! пиздабол заокеанский!",High,Aggressive,Confrontational and Insulting,Hostile
и т д....нечего им там тварям делать прежде всего!,High,Derogatory,Insulting,Hostile
да блин отчаянный пидарас а мог бы и душу богу отдать на суд,High,Aggressive,Confrontational and Derogatory,Hostile
"сука! беззащитное животное избить, которое не может себя защитить",High,Aggressive,Abusive and Degrading,Hostile
"я тебе не приятель, туша боксёрская",Medium,Dismissive,Insulting,Contemptuous
"Схуяли ты решил что это мне подарили, и мне надо завидовать?",Medium,Accusatory,Confrontational,Resentful
"любого из нас если достать, то ебанем похлеще этого пса",High,Aggressive,Confrontational and Vulgar,Threatening
"ты чудо если ты думаешь что я от фото шопа,стану хуже то ты точно лох",Medium,Sarcastic and Derogatory,Confrontational and Insulting,Disdainful
"а иногда бывают просто,промандоблядские гены блядской пробабушки !",High,Aggressive,Offensive and Derogatory,Contemptuous
"сам ты уебок! за него народ поднялся, а тебя люди даже и не знаю! фургал- порядочный человек!",High,Aggressive,Confrontational and Insulting,Hostile
"б***** я, сука , горжусь своей страной и презиком!!!:d",Medium,Aggressive,Profane and Emotional,Proud
"ублюдки, ну рано или поздно всё закончиться, и мы придём за каждым бесом",High,Threatening,Aggressive and Insulting,Hostile
"а это урод , безбашеный ..",Medium,Disparaging,Derogatory,Contemptuous
"твари родители, что детей не научили, все вернётся...",High,Accusatory,Insulting and Threatening,Hostile
"нормальные люди от юмора смеются, а ты тут разводишь неукротимую диарею! Может, тебе не здесь?",High,Sarcastic and Insulting,Confrontational and Demeaning,Hostile
как же я люблю свою родину!!! ибать её конём!!!,High,Sarcastic,Offensive and Vulgar,Disparaging
"как земля таких уродов носит,чтоб руки у него отсохли",High,Aggressive,Hostile and Insulting,Malicious
что тварь..........испугался а свою вонючую шкуру? на нары тебя мразь!,High,Aggressive,Confrontational and Insulting,Hostile
жопу как раз ты свою рвешь,Medium,Accusatory,Confrontational and Vulgar,Aggressive
губы как у этой обезьяны жопа,High,Insulting,Vulgar,Derogatory
"бедные дети ,а тех кто издеваетьсянад детьми сажать на кол !",High,Condemnatory,Aggressive,Hostile
"старые все лезут к молодым, их не устраивает своя жена, пусть сука сидит теперь, мало ему",High,Contemptuous,Derogatory and Insulting,Derisive
полностью солидарен. всё уважение к карелину как к великому спортсмену пропало после его высера...лизнул так лизнул.,High,Disrespectful,Contemptuous and Insulting,Derogatory
такого на осиновый кол посадить надо!,High,Aggressive,Hostile and Threatening,Violent
"браслетов нет в продаже, твари запретили",Medium,Angry,Confrontational,Frustrated
"матери нипричем, что такой мудак вырос. а выебать его надо.",High,Aggressive,Explicit and Insulting,Hostile
"Фу, как тупо хейтить за внешность. Слова не мужа, а прыщавого сопливого подростка.",High,Contemptuous,Insulting and Derogatory,Disdainful
"и так во всем, все 20лет, одно слово брехуйло!!! вся планеты!",High,Aggressive,Confrontational and Insulting,Contemptuous
"он и показал на руке, ебанутые бабы, все им не так",High,Dismissive,Confrontational and Insulting,Hostile
Да бл..ь!!! Теперь я точно не стану досматривать этот сериал!,Medium,Frustrated,Vulgar,Displeased
а на хуя в приколы эту картинку поставили дебилы чтоль,High,Aggressive,Confrontational and Insulting,Hostile
"готовься к санкциям Не проецируй, пидораха. Разрыва контракта не будет, русня, платит - значит заебись.",High,Aggressive and Derogatory,Confrontational and Insulting,Hostile
закройте уже этого старого гандона и алкаша,High,Aggressive,Insulting and Offensive,Disdainful
вы бы ещё сделали узнайте актера по жопе! вы совсем еб.нулись,High,Aggressive,Offensive and Vulgar,Contemptuous
"ах , ты ссука.. как передает общую атмосферу. Очень тонкий подтекст. И очень толсто передал все, что нужно.",High,Aggressive,Offensive and Derogatory,Disrespectful
"пидарасы,все деньги хотят загребсти.уроды ёбаные.а люди страдают.",High,Angry,Confrontational and Insulting,Hostile
твой ельцын алкаш гребанный всю страну развалил гореть ему в аду пидору,High,Aggressive and Contemptuous,Highly Insulting and Derogatory,Hostile
эх и сука.как можно так.это же твой ребенок.маленький человечек.ужас просто.,Medium,Disapproving,Informal and Insulting,Disgust
у пескова есть гражданство ты баран хуева знаешь,High,Aggressive,Insulting and Vulgar,Disrespectful
не хрена себе честный разговор((((( фу!!!!! такой же бля жополиз (((,High,Sarcastic and Disdainful,Vulgar and Insulting,Contemptuous
"Полно таких дебилов, незнающих тему.",High,Dismissive,Confrontational and Insulting,Hostile
"Вообще нет, у меня татарское ебало, а это типикал латыш или бульбаш",High,Dismissive and Contemptuous,Derogatory and Ethnic Slur,Prejudiced
"пиздабол ты покажи митинг покажи всё, пиздеть не мешки с цементом таскать.",High,Aggressive,Confrontational and Insulting,Hostile
"жидяры вторую волну начинают! чувствуют суки, что им приходит! мрази конченые!",High,Aggressive,Confrontational and Derogatory,Hostile
что за пидорасы в рваных штанах,High,Contemptuous,Derogatory and Offensive,Disdainful
"россия, да забей ты х.й на сраного фургала и хабаровск.",High,Dismissive,Profane and Insulting,Contemptuous
"долбохозяйка чем народ кормить собирается. умные люди учатся на чужих ошибках, а долбоебы на своих....",High,Dismissive and Insulting,Confrontational and Derogatory,Hostile
придурок. как он надоел уже. когда посадят за решетку. придурки все.,High,Aggressive,Confrontational and Insulting,Hostile
ну какие же сволочи жестокие!!!! пусть и вас также выкинут и предадут.....,High,Aggressive,Confrontational and Insulting,Vindictive
мало их в войсках чмырили и пиздили.,High,Aggressive,Confrontational and Vulgar,Hostile
"так объясняла, ещё когда беременная была, толк есть? он опять привез дитё и съебал до ночи на работу.",Medium,Frustrated,Informal and Vulgar,Annoyed
"зачем делать добро и спрашивать хорошо или нет ,что за херня ,пишут дебилы блядь",High,Dismissive and Aggressive,Confrontational and Insulting,Hostile and Contemptuous
идиот сам. драпанул из страны за лучшим куском,Medium,Dismissive,Derogatory and Accusatory,Condemning
если мы сами этим пидорам не скажем нет то так и будет.,High,Aggressive,Offensive and Derogatory,Hostile
им ничего не платят... они просто ебанутые;),High,Disparaging,Insulting and Vulgar,Contempt
это фото заебло глаза .,Medium,Frustrated,Vulgar,Annoyed
"лёха из озинок,который под пидора косит",High,Derogatory,Insulting and Offensive,Contemptuous
этой бабке каждый месяц исполняется 100 лет. смените фотку козлы!!!,High,Dismissive,Insulting and Demanding,Hostile
"дебил конченный, не позориться бы своим видео",High,Disparaging,Insulting,Disdainful
"говоришь ты верно,но пиздишь наверно..",High,Sarcastic,Insulting,Disrespectful
"Этой забаве лет больше чем тебе, быдло",High,Dismissive,Confrontational and Insulting,Hostile
"да пошёл ты нахуй, идиот.",High,Aggressive,Confrontational and Insulting,Hostile
"вот тварь, надеюсь ей все вернётся...",Medium,Vindictive,Insulting,Malicious
админ ну ты и пидор гнойный кто тебя за порядкком то поставил следить уебище петушинное,High,Aggressive,Confrontational and Insulting,Hostile
значит у этого дяди есть что терять? наворовал со школы у детишек.....ублюдок,High,Accusatory,Defamatory and Insulting,Hostile
"ну может тебя вместо лукашенко, пиз бол?!",High,Aggressive,Confrontational and Insulting,Hostile
"у меня вопрос,почему те кто этого придурка выбирал не отзовут его полномочия обратно? или он депутатское кресло купил?",Medium,Inquisitive and Derogatory,Casual and Insulting,Disapproving
и такая тварь меня будет учить культуре,High,Contemptuous,Abusive and Insulting,Disdainful
а как ты их лайками будить будешь? пиздабол драный.,High,Confrontational,Insulting and Provocative,Hostile
"для дебилов, которые ходят в масках и перчатках. пускай тогда скафандры покупают, дебилы:d",High,Mocking,Derogatory and Insulting,Contemptuous
Потому что ускоглазые пидоры уже трубопровод туда планируют протянуть.,High,Hostile,Derogatory and Offensive,Prejudiced
молодец мужик надо было морду набить этой твари,High,Aggressive,Violent and Insulting,Hostile
развалили суки такую часть помню как прибыл в неё в 2005 с начало шмс а потом 4 бат,High,Angry,Offensive and Disrespectful,Frustrated
"знаете! порой думаешь, ну какие твари конченые среди нас живут!! а ведь сказано, зло изученное тобой, к тебе назад вернуться!!!",High,Aggressive,Offensive and Confrontational,Hostile
вот пускай эта мразь себе её и колит,High,Hostile,Contemptuous and Insulting,Disdainful
откуда они такие берутся полуумные дебилы это же надо так на посмешище себя выставлять,High,Critical,Insulting and Derogatory,Disdainful
"твари ,вам бы жить на этот минимум и посмотреть на вас ,как будете жить вместе с нами",High,Aggressive,Confrontational and Derogatory,Contemptuous
Всей толпой в церковь и свечки за его здравие. Или успокоится или вам похер станет,Medium,Dismissive,Casual and Insulting,Cynical
хуйила ты что игрушек нашёл чмо пидрила.,High,Aggressive,Offensive and Derogatory,Contemptuous
псов путинских больше чем вдвшников.как будто у них праздник.нагнали скотов как грязи,High,Hostile,Insulting and Derogatory,Contemptuous
этому скатину не можно обяснить он как робот которому управлют с пулта,Medium,Dismissive,Confrontational,Disdainful
когда ты сученок перестанешь изворачиваться пидор под шконку тебя мразь,High,Aggressive,Confrontational and Vulgar,Hostile
благодаря ему ты пиздюк щас пишешь эти комментарии,High,Agitated,Condescending and Vulgar,Derogatory
"а ты, чмо лысое покажи свои накопления, наверняка не 10 тысяч рублей",High,Derogatory,Confrontational and Insulting,Hostile
а нашим долбаебам на верху не объяснить такое.,High,Contemptuous,Derogatory and Dismissive,Disdainful
С хуев ли ему легче? Бери телегу и кати до машины,Medium,Confrontational,Informal and Insulting,Frustrated
"хорошо, блокируй, но что ты хочешь от меня, блядь",Medium,Frustrated,Informal and Offensive,Agitated
ужасссссс что за нелюди ? только вешать таких мразей,High,Condemnatory,Violent and Derogatory,Hostile
это чмо опять истину глаголет....,High,Dismissive,Confrontational and Insulting,Hostile
"это развод не видитесь, кидает, деньги ложишь а она блокирует животное ебучиеееее",High,Accusatory,Confrontational and Insulting,Aggressive
урод. его бы так трясти. сволочь.,High,Hostile,Insulting and Aggressive,Vindictive
у нас есть путин пидорас,High,Aggressive,Offensive and Derogatory,Contemptuous
Ну так из-за этого шизоида большинство постов не теме,Medium,Critical,Informal and Dismissive,Disapproving
такие неучи как я берегут твою сраную жобу с автоматом,High,Dismissive,Confrontational and Insulting,Hostile
"вкалывать нужно,а не лайки ставить. ебанутые.",High,Judgmental,Confrontational and Derogatory,Hostile
"я вас поддерживаю.на эту передачу такие моральные уроды приходят,что убить хочется,не только кричать.и гордон и барановская очень хорошие ведущие.",High,Aggressive,Offensive and Hostile,Violent and Approving
Хули ты тогда тут делаешь? Читай ресурсы соответствующие твоему интеллекту,High,Dismissive,Confrontational and Insulting,Hostile
а работники магазинов твари им все аукнется!!!,High,Aggressive,Insulting,Hostile
"придурки вы,придурки.желаю всем,кто так считает на своей шкуре испытать все прелести болезни со всеми последствиями.",High,Malicious,Aggressive and Insulting,Vindictive
а почему не кто не видит говно вотошоп,Medium,Accusatory,Casual and Vulgar,Frustrated
пид#ары так пидры заграницу их отправить и что бы не возвращались сюда не когда больше...,High,Aggressive,Confrontational and Insulting,Hostile
"Ну, посмотрел я комментарии к твоим постам, процент говнокомментов ниже средней отметки.",Medium,Dismissive,Informal and Slightly Insulting,Critical
"спецназ мог так поступить, в одном случае-им не дали пиздить протестующих - отморозков как положено!!!",High,Aggressive,Violent and Insulting,Hostile
Маленький вонючий коммунистический пидорас-хуесос всегда игнорирует такие неприятные треды.,High,Aggressive,Confrontational and Insulting,Hostile
просто не люди а пидоры,High,Derogatory,Offensive and Insulting,Hostile
Среди умных людей -безусловно. Но стреляют то в в основном идиоты.,Medium,Derogatory,Disparaging,Contemptuous
ГЫЫЫЫЫ ФИЛОСАФ ИНТЕЛЛЕКТУАЛ НЕ ЛЮБИТ КЕНО ПРО ЖОПЫ СМОТРЕТЬ ГЫЫЫЫЫ О вкусах не спорят же.,Medium,Mocking,Disparaging and Sarcastic,Contemptuous
"откуда столько в 21 веке религиозных шизиков, ахуеть просто",High,Disparaging,Offensive and Derogatory,Contemptuous
"ты где пдд учил,который фонари хотел побить.себе...опу прострели,таких как ты бить надо,сядь на фуру и проедь.",High,Aggressive,Confrontational and Insulting,Hostile
козел тварь убил человека алкаш наркоман надо посадить пожизнено,High,Aggressive,Confrontational and Derogatory,Hostile
"вот если бы обрубал руки своим подчененым за воровство, цены бы ему не было",High,Aggressive,Extremely Violent and Harsh,Condoning Violence
"примолкли все, кто батькой восхищался! поняли теперь, что это за гнида!",High,Derisive,Confrontational and Insulting,Contemptuous
пи-доры придёт время отвечать придётся перед народом,High,Threatening,Offensive and Aggressive,Menacing
"при чем Дальше не читал РНЕшника недоделанного. Мне не стыдно, для меня быть русским не значит быть расистом",Medium,Defensive,Derogatory and Assertive,Confrontational
гена-гандон не пизди....все знают что ты в доле..гадёныш..,High,Aggressive,Confrontational and Insulting,Hostile
"откуда ,,, дровишки ,,,? кто тебе дал неоспоримый факт ,что россияне презирают путина ???! откуда ты такой умный,троль !!",High,Derisive and Confrontational,Sarcastic and Insulting,Hostile
так ты просто обманываешь гаденыш людей,High,Accusatory,Confrontational and Insulting,Aggressive
"Ну её нахуй эту кошелку. Я бы тоже не пускал, тупые люди принесут в школу туберкулёз и заразят нормальных детей.",High,Dismissive and Insulting,Confrontational and Offensive,Hostile
урода посадить без суда и следствия. алкаш,High,Aggressive,Hostile and Insulting,Violent
А в свинарнике рядом жидок просит мясников не поднимать цену на газ а то поголовье просто передохнет к хуям.,High,Dismissive,Insulting and Offensive,Contemptuous
"уроды, ещё называются спортсмены, садить таких надо!!!",High,Aggressive,Derogatory and Insulting,Contemptuous
"в поезд не сядет тот, кто помнит время ссср только при подонке-тупице горбачеве!!!!",High,Contemptuous,Derogatory and Insulting,Derisive
русня снимает видосики и бугуртит. Русский бунт. Рашковане as is.,High,Dismissive,Derogatory and Offensive,Hostile
"блядь, не позорься тут лучше.",High,Offensive,Confrontational and Vulgar,Derisive
блять я с вас даунов просто охуею ....,High,Aggressive,Vulgar and Insulting,Contemptuous
юрий 2 гнома на первом месте все деньги проибал вот дебил так и лезет на 1 место,High,Mocking,Derogatory and Disparaging,Disdainful
а я узнаю суки бойтесь,High,Threatening,Aggressive and Insulting,Menacing
"итог под*хуели, очередной спам для безмозговых.., горбатого магила исправит",High,Dismissive,Confrontational and Insulting,Hostile
мужики не обращайте внимания на этого пидораса,High,Dismissive,Offensive and Vulgar,Disrespectful
кому сказки рассказывает еврейская рожа? израиль с турками сегодня в любовь играют против армении. хитрозадые кого пытаетесь обдурить?,High,Aggressive,Confrontational and Insulting,Hostile
"эта блядь, которая пишет, даже рожу не показывает. всё понятно.",High,Contemptuous,Offensive and Derisive,Disdainful
ебал я всех в рот кто тут старается себя превознести. непути знайте это флаг казахстана.,High,Aggressive,Confrontational and Insulting,Hostile
"очередной развод! сейчас скачками побегу и куплю ящик, ушлёпки",Medium,Sarcastic,Confrontational and Insulting,Hostile
похуй. что много на земле ;? брошенные женщины,High,Dismissive,Vulgar and Insensitive,Indifferent
"Тебе послышалось. Менты орали моритури те салютант, а не стой, сука.",High,Aggressive,Confrontational and Insulting,Hostile
"Бля, заебал он уже, во всякой бочке затычка. Где его нестиранные штаны в дальнейшем увидим?",High,Frustrated,Vulgar and Insulting,Hostile
это не мать а тварь конченная,High,Aggressive,Offensive and Degrading,Contempt
Для тебе любой человек который ухаживает за собой пидор,High,Derogatory,Offensive and Homophobic,Contemptuous
"сталина преступником объявляют - фашисты, власовцы их потомки и пидарасы",High,Accusatory and Insulting,Offensive and Confrontational,Hostile
"ты сам у себя отсоси, потом будешь указывать русским что делать....",High,Aggressive,Vulgar and Dismissive,Hostile
уебок тебя сократили за пьяку и не надо ля ля что что-то закрывают,High,Aggressive,Offensive and Derogatory,Hostile
"только в отставку, вместе с правительством, одевайтесь в робу и на работу, хватит по сидели твари",High,Aggressive,Confrontational and Insulting,Hostile
вот ведь пидоры админы-уже почти игру выиграл- взяли интернет отключили- вроде как обрыв связи-гандоны,High,Aggressive,Confrontational and Vulgar,Hostile
пидор чья бы корова мычала,High,Aggressive,Confrontational and Insulting,Hostile
не трать нервы на этих дебилок они этого нестоят.,High,Dismissive,Confrontational and Disparaging,Derogatory
чё хотел? иди соси у плешивого,High,Aggressive,Confrontational and Insulting,Derogatory
почему бы этого пидоросёнка который косит под журналиста не закрыть ?,High,Aggressive,Insulting and Demeaning,Hostile
у кого нибудь есть домашний адрес этого дебила? опубликуйте...,High,Aggressive,Confrontational and Insulting,Menacing
"мой котяра садиться какать во время моего завтрака.... убила бы, но люблю эту скотину!",Medium,Frustrated,Informal and Colloquial,Mixed
да они здесь все пиздоболки,High,Dismissive,Confrontational and Insulting,Hostile
че за долбоеб это придумал? и самое интересное под каким он психотропом был?,High,Confrontational and Rude,Insulting,Derisive
долбоебизм. уберите руки от моряков .не чего же плохого не сделали.,Medium,Disapproving,Insulting and Confrontational,Protective
кто придумал эту группу хуиплеты,High,Offensive,Insulting,Contemptuous
"ну ты и удалая, наоборот, поднимай я народ, хватит нас грабить этим свинья...",Medium,Confrontational,Provocative,Angry
"не подменяйте понятия,тебя в 90 без работы ,умник хуев.",High,Sarcastic and Derogatory,Confrontational and Insulting,Hostile
за что этому пиздоболу ставить лайк. я с трудом даже в коментах ответил.,High,Confrontational,Insulting,Disdainful
"будь по проще,вояка хуев,и не грей голову ответом...!!!",High,Disrespectful,Confrontational and Insulting,Hostile
"он мог ебать часами, что раньше он часами мог.",High,Crude,Vulgar and Inappropriate,Sexual Boastfulness
чё блять пидоры перестали шифроватся,High,Aggressive,Vulgar and Homophobic,Contemptuous
"пидор, покажи мне хоть одного чеченца что моет сортиры...",High,Aggressive,Offensive and Derogatory,Prejudiced
это твари до сих пор живы,High,Derogatory,Insulting,Hostile
казел пидор не отебаный..все ты помниш.,High,Aggressive,Vulgar and Insulting,Hostile
"о рабочих профессиях надо фильмы снимать и везде агитировать, а не о пидорасах и предателях по всем программам",High,Dismissive,Discriminatory and Insulting,Derogatory
а какие то суки и шлюхи из них шубы покупают,High,Offensive,Vulgar and Derogatory,Contemptuous
слушайте бляди если вы не вышли замуж то не хуй и пытаться,High,Aggressive,Vulgar and Disparaging,Contemptuous
опять эту падлу ебливую кормить пожизненно заебли своим мараторием от пьянчуги ельцина,High,Hostile,Offensive and Insulting,Angry
Охренеть. Они совсем в правительстве ебанулись,High,Dismissive,Confrontational and Insulting,Hostile
"блять а Белоснежка не нужна? у меня их уже 3-_- Блин, Бэлль тоже хочу:(",Low,Frustrated,Casual and Slang,Disappointed
ПРОПУСТИЛА ГОДОВЩИНУ ПОБЕДЫ ЛИТЛ МИКС НА ИКС ФАКТОРЕ:(((( СКА ТОЛЬКО Я ТАК МОГ,Low,Disappointed,Informal,Frustrated
"я лебедя знал лично ещё в приднестровье, он там хорошо придавил местную кодлу гэбэшных упырей",High,Aggressive,Derogatory and Violent,Hostile
какие же эти люди сволочи!!! пусть им все вернется,High,Aggressive,Insulting and Wishing Harm,Malicious
а вот при нынешнеем образовании молодежь тупая.,Medium,Critical,Derogatory,Negative
откуда у алкашей-свиней оружие? ведь даже не рабам спидоранам оружие не дают :(,High,Contemptuous,Insulting and Dehumanizing,Hostile
"а ее от этого бомбит, и она устраивает скандалы.",Medium,Irritated,Colloquial and Negative,Frustrated
"Единственное, что мне не нравится - заебали с ВОВ, как будто больше войн не было",Medium,Frustrated,Strong and Vulgar,Annoyance
"Разницу чуешь, или мне снова разжевать? Так что нехер пытаться обелить то, что было",Medium,Sarcastic and Aggressive,Confrontational and Derogatory,Disdainful
С квадратиками на морде тяжело жить.,Low,Neutral,Colloquial,Resigned
