Sentence,Toxicity Level,Tone,Language,Implied Sentiment
አማርኛ መፃፍ አትችልም እንዴ? ምን እያልክ ነው በ እንግሊዝኛ፡ ንፍጣም,Medium,Sarcastic,Accusatory and Critical,Disapproving
ብትልም መብቷ ነው:: የኦነግ ደጋፊም ብትሆ እንዲያው:: እንዳንተ ደንቆሮ መሆን ግን መብት አይደለም::ምርጫ ነው,Medium,Accusatory and Insulting,Confrontational,Negative
አንቺም ሾርት ሚሞሪ አለብሽ ማለት ነው ምክንያቱም የኢትዮጵያ ህዝብ በወያኔ ሲሰቃይ ምንም ሳትሉ ኡሁን የኢትዮጵያ,High,Accusatory and Derogatory,Confrontational and Insulting,Hostile
?? የት? ባንድ በኩል ጉራ ባንድ በኩል ጦርነት ይቁም ግራ ተጋባን እኮ።,Medium,Agitated,Confrontational,Conflicted
ማን ደደብና low IQ እንደሆነ ኮመንታችንን አይቶ ህዝብ ይፍረደን። አንተ በጣም የተማርክ ምሁር አይደለህ አይ ሽብሩ ዲጅታል ወያኔ,High,Aggressive,Confrontational and Insulting,Hostile
ለዚህ ሰውየ ያለህን ፍቅር 10 ለራስህ ወንድሞች ቢኖርህ ኖሮ ይህቺ አገር እንዲህ አይነት ውጥንቅጥ ውስጥ ባልገባች ነበር ?? ሸርሙጣ በለው I am not sure if its onl,High,Accusatory and Insulting,Confrontational and Offensive,Aggressive
ደንቆሮነትህ መለክያ የለውም እርኩስ ነው በሰው ሃዘን ምትደሰተው ሌባ,High,Derogatory,Insulting and Accusatory,Hostile
የማትረባ ደንቆሮ ነህ፡፡ ትርስት ፈንዱን እኮ አብይ ቤቱን ሊሰራበት አይደለም የጠየቀህ፡፡ደሃዋን የኢትዮጵያ እናት ከሞት ለማዳን ነው፡፡,High,Condemning and Insulting,Aggressive and Derisive,Contemptuous
በፍፁም እንደ አንዳርጋቸው ያሉ ህይወታቸውን ለወገናቸው መብት በቀጥታም ሆነ በተዘዋዋሪ የሰዉ ጀግኖችን የሚያንጓጥጡትንም ከነዚሁ ቦምብ ጠፍጣፊዎች ለይቼ አላይም።,Medium,Resentful,Confrontational,Disparaging
ወያኔ ናት? ተው እባክህ? አንተን እንመን አይናችንን? የውሸት አባት የመጣው ሁሉ ጠቅላይ ቦርሳ ተሸካሚ,High,Accusatory and Derisive,Confrontational and Insulting,Hostile
ፕሮፌሰር ነኝ የሚል ሰው እና ትልቅ የትምህርት ተቋም ሲመራ የቆየ ሰው እንደዚህ አይነት የክህደት እና የባንዳነት ስራ ውስጥ መሳተፉ በጣም ያስነውራል።ለአንተ,Medium,Disparaging,Critical and Accusatory,Disapproving
የሆንሽ ወሸላ ምን ዶለሽ እዚህ ውስጥ . አፉፉቱ ቱልቱላ,High,Insulting,Abusive and Derisive,Hostile
የተረገመ ፕሬዚዳንት ፣ ወደ ገሃነም አምስተኛው ይሂዱ ፡፡ የሰይጣን ህፃን,High,Hostile,Insulting and Degrading,Malevolent
እንደ ውሻ በድንጋይ ተባርረህ ይሄ ሁሉ ወሬ? ጉራ ብቻ አለ ዘፋኙ,High,Aggressive and Contemptuous,Derogatory and Insulting,Hostile
ክፍት አፍ። ሐበሻ ላይ የለመድከውን ሌላው ላይ የሚሰራ መሰለህ? ጅል አታሰድበን አቦ,High,Aggressive and Dismissive,Confrontational and Insulting,Hostile
ስማ ተመስገን 2012 መቀሌ አንድ የህውሓት ካድሬ ደንነት 50 ህፃናት ሲደፍር ምነው ድምፁህን አልሰማንም ባንዳ ነትህን እየነገርከን ነው ፈሳም ነህ,High,Aggressive,Confrontational and Disrespectful,Hostile
የደናሁን አባሪ፣ አሸናፊ አካሉ ዛሬ ነገሮች ተለውጠው ይህን የሚያቀርበው ሚዲያ እኮ እኛን አሸባሪዎች ተያዙ ብሎ አውርቶብናል።,High,Aggressive,Hostile and Accusatory,Condemnatory
አሁን ዶ/ር መረራ አራት ኪሎ መግባት እንጂ ስድስት ኪሎ አይፈልግም:: ስድስት ኪሎ ግባ? ጋራባሳ ሂድ,Medium,Sarcastic,Confrontational,Disapproving
ሀገር የሚያፈርስ እንደዚህ አይነት አምባገነን እንጂ አሜሪካ አይደለችም,Medium,Critical,Disparaging,Negative
ኣንተ ጅል እስቲ ቅቡልነት ያለው ፓርቲ ንገረን ከ ብልጽግና ውጪ፡ ቅሌታም ነክ ባክህ ስንት,High,Confrontational,Insulting and Derogatory,Contemptuous
ምናባክ አገባህ ኢትዮጵያ የሚከፈልህ ገንዘብ ከትንሽ ጊዜ በኃላ ይቆማል ያንጊዜ ይህን እስስት አይንህን ከኢትዮጵያ ታነሳለህ:: ባንዳ አናስተናግድም  ኢትዮጵያ,High,Hostile,Aggressive and Threatening,Resentful
የሚዘፍኑትን አሮጊት ላምጣልሽ? እሱን ብዙ ግዜ Ethio360 አይተሽዋል ብዬ እገምታለሁ . አስመሳይ,Medium,Sarcastic,Confrontational,Critical
እውነትሽን ነው እኔ እኮ ኬፕታውን መስሎኛል . ጅል,High,Derogatory,Insulting and Disrespectful,Contemptuous
መሃይም ከዚ በላይ ምን ያስባል የወደቀ ጭንቅላት ያለው ሰው ኣይፈረድበትም,High,Disparaging,Insulting and Derogatory,Contemptuous
አብዲ ኢሌ ከአብይ ጋር አንደመርም ሕግ ከሚጥስ ጋር አንደመርምይልቁንም በትዕግስት አናልፈውም በማለት በይፋ መናገሩን ኮካዎች እያስነበቡን ነው። ጅቦቹ የሴራ ድራቸውን እያሰ,High,Accusatory and Derogatory,Offensive,Hostile
ራሱ ካድሬም አይደል እንዴ?? ካድሬን ካድሬ እንዲያወግዝ ስትጠብቅ.አሳማ ክንፍ ታወጣና ትበራለች,Medium,Critical,Judgmental,Disapproving
ይህን ጨቅላ ፕሬዚደንት ተብዬ አስታግሰው የሰው መሀይም ኢትዮጵያ በልጆቿ ታፍራ እና ተከብራ ለዘላለም ትኑር,Medium,Critical,Derogatory and Patriotic,Condemnatory
አንጃ የመፍጠር በሽታ የተጠናወተው factionist,Medium,Accusatory,Derogatory,Disparaging
አብንን ከቀናት በፊትና ዛሬ ስሙን ጥላሸት ለመቀባት ያሴሩት አምባሳደር ሱሌይማን እና የሰበታ ከተማ ከንቲባ?? የወይራ ዘይት እንደቀቡት ተገንዝበዉ ይሆን? ሴራችሁ አቅጣጫ ቀይሮባችኃል።,Medium,Accusatory,Critical and Condescending,Disapproving
አጭበርባሪ። አሁንስ የት ሄደብህ እዚኸው ኢትዮጵያ አይደለም ያለው?,Medium,Accusatory,Confrontational,Oppositional
በፍቃዱ የተባለው ሰው ብሎገር ለመባል ሁሉንም መቃወም ያለበት ይመስለዋል። የወያኔ የግፍ አገዛዝ እንዲህ ይናፍቃል አንዴ?,Medium,Sarcastic,Criticizing and Disparaging,Negative
በደንብ ሳቅ አንተ ደነዝ የምታለቅስበት ጌዜ ቀርቧል።,Medium,Threatening,Aggressive,Menacing
የበላው ነው እንዲህ የሚያደርገው : ውሻ በበላበት ይባል የለ ????,High,Aggressive,Insulting,Hostile
የ ትዊተር ዘመቻ መጀመር ይኖርብናል ገለልተኛ ነኝ ጅኒ ቆለጥ አይሰራም TPLFisTerroristGroup Genocider,High,Accusatory and Defamatory,Incendiary and Hostile,Hateful
አንተ ራስህ ምርጥ ዘረኛ አይደለህ እንዴ። የአንባቸው ጊዜ የጻፈችውን ማን የሚረሳው መሰለህ,Medium,Sarcastic,Mocking and Critical,Disparaging
አንተ ግራ ይግባህ ሀገር የክርስቲያን ብቻ አድርግ አይተህ ስለ ለመድክ ሁሌ መሰረት ብስ ወሬ እያመተህ ትደናበራለህ,High,Hostile,Exclusionary and Demeaning,Intolerant
አንተ ጉራጌ ልትሆን አትችልም ከሆንክም ጉራጌን እትወክልም እኛ ጉራጌዎች እትበል ????,High,Dismissive and Hostile,Derogatory and Insulting,Exclusionary
ቀላል: አንዴ እኔን አንተ ኦነግ አለችኝ????,Medium,Accusatory,Confrontational,Angry
አብሬ ተይ እንጂ መቼም የElias እጅ ነው ብለን አሽቋለጥን እንጂ ልዑል የሚሉትስ ከዮሀና ጥግም አይደርስ። ያብማይትን,Medium,Condescending,Disparaging and Slighting,Disrespectful
እድሜ ልክህን እሹሩሩ እንዳልክ አይደብርህም እንዴ? እስኪ ዝም በል። የዛሬ 2/3 እንዲሁ ጀዋርንም ስታስታምም ነበር። እንዳንተ አይነት ሆዳም አማራ ነው ህዝቡን ያ,High,Derogatory,Offensive and Insulting,Hostile
ፍፁም አረጋ ዝናሽ እፕቀመሸችህ እንዴ? አንተ የሴት ልጅ ሴት ያሳደገህ ሃገርህን ሽጠህ ደግሞ አሜሪካ ትሰማኛለች ብለህ አታፍርም ሸቴ,High,Insulting and Accusatory,Confrontational and Derogatory,Hostile
ይህማ ቤት መታ ሳይሆን ደመሰሰው ነው የሚባለው ??,Medium,Skeptical,Sarcastic and Critical,Negative
ወርልድ ክላስ ደንቆሮ ካድሬ ወጥቶሀል:: እንኩሮእንደ አንተ አይነት ጭራ የሚቆላ አድርባይ ለአቢይ አይጠቅምም::,High,Derogatory and Insulting,Offensive and Degrading,Contemptuous
ተምረህ እንዲ የደደብክ ባትማር ምን ትል ይሆን ነበር??? አለቅላቂ,High,Sarcastic and Mocking,Derogatory and Humiliating,Contemptuous
ምን ዋጋ አለው ወድቆ አለሁ ማለት ብቻ ጉራ ብቻ ካካሌ ሳይጠፋ ሰንበሬ ለእንዳንተ ዓይነቱ ድሮ ላይ የቆመ ሰው እውነቱን ካልተቀበለ እንዳገበገበህ የሌለችህን አገር,High,Aggressive,Confrontational and Degrading,Hostile
ጨዋመሀይም ሰው እንደልቡ ነው በቤታቸው ዘምነዋል,Low,Informative,Neutral,Positive
ባለጌማ እንዳንተ አይነቱ ሳይጠየቅ ዘው ብሎ የሚገባ ደንቆሮ የእርጎ ዝንብ ነው።አንተ በቆምክበት ቦታ ላይ አባቷና ባባጧ ምክንያት የተገደሉ በብዙ ሺዎ,High,Insulting and Derogatory,Offensive,Hostile
አንተ ማፈሪያ እንደኛው ማህበራዊ ትስስር ላይ ታለቅሳለህ ወንበር ይዘህ እንደ አንተ አይነት ሙትቻዎች ናቸው ለዚህ ያበቁት ሞት ይሻልሃል,High,Aggressive and Insulting,Confrontational and Offensive,Hostile
ላም አለኝ በሰማይ ሆነብንኮ ሰሞኑን በሆሮ ያለው ጭፍጨፋ የማን ደካማነት ይመስልሃል? የህልም እንጀራህን ትተህ ከቻልክ መፍትሄ ስጥ,Medium,Condescending,Critical and Sarcastic,Disparaging
ድንጋይ ይብላ። ይሄ አተላ የስንት ምስኪን ህዝብ ነብስ አጥፍቶ እሱ በሰላም የሚኖር ይመስለዋል???,High,Aggressive,Confrontational and Insulting,Hostile
ጁንታ ስትሆን አይመችህም። ደነዝ 27 አመት የት ነበርክ።,Medium,Accusatory,Critical,Disapproving
ኢትዮጵያ ትንሽም ትልቅም ጠላት ተነስቶባታል እና ወጣቶች ፌስቡክን ትታችሁ መከላከያን ተቀላቀሉ አብዮት አህመድ ኢትዮጵያ ትንሽም ትልቅም ጠላት የተነሳባት ትንሽ ሰው እየመራት ስ,High,Aggressive,Inciting and Nationalistic,Incendiary
በስም ሸውዶ ጎል ማስቆጠር ይሉሀል ይህ ነው:: አስመሳይ:::,High,Derogatory,Confrontational and Insulting,Disrespectful
እስከ መቼ ነው ብሎ ያዘገጁት ላይ Abiy ልከስት ነው ኣሉ። ልዩ የክብር እንግዳ .,Medium,Critical,Sarcastic,Disapproving
ደጋፊ ሆነን የፈረምንልህ አስመሰልከው እኮ። ይሄን ኋላቀር ሰው እና አመለካከት የማስጠላት strategy ለትህነግም አልጠቀማትም። ማንም ሀገሩ ስትቆ,High,Accusatory and Negative,Confrontational,Hostile
ኣዎ ኣሁንም ከናንተ ድጋፍ ኣይፈልግም። ድጋፍ ለሚሰጡ ብቻ መንገዱን ክፈቱ በይ ከቻልስ ካልሆነ ዝም በይ። ስትፈልጊ ሚታስሪቢው ስትፈልጊ ምታበይው ህዝብ ኣይደ,Medium,Dismissive and Condescending,Confrontational and Dismissive,Annoyed
አንቺ አሳማ ነሽ በእውነት ደደብ ነሽ ለምን እንደ ቀላል ደደብ እብድ ደደብ አሳማ ብቻ ናል ትኖራለህ አንተ አሳማ ይህንን ደደብ ድርጊት አቁም እሱን ማየት አ,High,Aggressive,Confrontational and Insulting,Hostile
ብልጅህን ብሚስትህን ይድረስ አንተ ሰይጣን አረሜኔ,High,Aggressive,Insulting and Hostile,Hatred
ከእንተ በላይ ጎጠኛ የለም የገዛ ጎደኞችህ የተማለስክ የስልጣን ጥማት ያለብህ,Medium,Accusatory,Critical and Disparaging,Disapproval
ሀዝብ ምንጊዜም በናንተ ምክንያት አንገቱን እንደደፋ አይቀርም . ምደረ ባንዳ,High,Accusatory and Insulting,Confrontational and Aggressive,Hostile
ተው ባክህ?? ሃገር ለማጥቃት እንኳን የሌላ ሃገር ጦር ገብቷል እንኳን ጭፍጨፋን ለማጣራት የሚገባ ገለልተኛ አካል::,Medium,Accusatory,Confrontational,Critical
አገር በውሸት ለማጥፋት የሚሰሩትስ ጽድቅ መሆኑነው?መልእትህ ውሃ አይቋጥርምና በደንብ አጢነው,Medium,Accusatory,Confrontational,Critical
አንተ ፈሳም አህያ፦ መች ነው ይቅርታ ምትጠይቀው ለኤርትራውያን ስለ ኣሰብ እዚህ በመናገርህ???? ኣርፈህ ተቀመጥ ጉድጓድህን አትቆፍር የ ኤርትራን ወደብ,High,Aggressive and Disparaging,Insulting and Confrontational,Hostile
ሐገር ቤት ደውለህ የምትሰማው ነገር ሆረር?? ምድረ ጎጠኛ ይህን ያህል ሰው ጨፈጨፈ፣ አፈናቀለ። ኮቪድ ነፍፍፍ ሰው ጨረሰ ነው። ጌታ አቢቹ የሴት መደፈር አይግረማቹ፤ ውሃ ከሰማይ ላ,High,Derisive,Insulting and Offensive,Scornful
ልጅ ለናቷ ምጥ አስተማረች አንተ የኢትዮጵያ ጠላት ስለ ኢትዮጵያ ልታስተምረን የፍቅር ጠላት ስለፍቅር ልትመክረን መሞከርህ ትንሽ አለማፈርህ ቢገርመኝም ኢትዮጵያ,High,"Accusatory, Hostile",Confrontational and Insulting,Hostile
ሽንታም ትዊተር ላይ ሽለላ ላንተ ወንድነት ነው።አንተ ወንዳገረድ ወይ ፃታህን ቀይር ለነገሩ ድሮም ሚስትህን ለነስኳሬ ነበር በግብዣ የምትሰጠው,High,Confrontational and Mocking,Insulting and Offensive,Hostile
ደባሪ ወሬ በዛ - በነዚህ ፈገግ በል ራስ ተፈሪ ወንድ ልጅ ወልደው ተሰማ እሸቴ ሊጎበኟቸው ሄደው «እንኳን ደስ ያለዎ . ዛሬ ወንድ ወጣዎት» አሏቸው (tese,Medium,Mocking,Sarcastic and Derogatory,Negative
አይ ይሄ አወሉ የሚባል የስህተት አባት እስካሁን አለ?,Medium,Accusatory,Derogatory,Disapproving
ይቅርታ ከሰደብኩሽ:: ደደብ ሰው ለስድብ ይሮጣል ማለቴ ነው:: እንደዛ ካሰብሽ እርስሽን I agree,Medium,Apologetic yet Dismissive,Confrontational,Hostile
ተስፋ ቆረጥሽ መሰለኝ ኣንቺ ተከፋይ። በሬ ሆይ በሬ ሆይ ነው ነገሩ።,High,Insulting and Degrading,Insulting and Demeaning,Hostile
ያንተ አይነት ጅል አይቼም አላውቅም። በቦንብ ላጠፋቹ እችላለው እያለ የኛ ህውብ ስላለ ብቻ ሌላ ትርጉም ልትሰጠው ነው?,High,Aggressive,Threatening and Insulting,Hostile
ናላው ይዙርበት እሱን ብሎ አናሊስት። ሮኬት ያመጠቀ መስለው እንዴ ይኼ ግም።,High,Aggressive and Disparaging,Insulting and Derogatory,Contemptuous
ፀጉር ማስተካከል እና አገር ማስተካከል ተምታታብህ መሰለኝ ??,Medium,Mocking,Insulting,Critical
መስሎሀል፣ እንዳንተ ካልተምቦጣረቀ ሁሉም ጠባብ ነው ኣ?,High,Condescending,Insulting,Scornful
ከብዙ ኡኡታ በኋላ የመተከል ችግር ከስሩ ሊቀረፍ የተቃረበ ይመስላል ከጅምሩ በእልቂቱ የአመራሮች እጅ አለበት እያሉ ከሞት የተረፉ ተጠቂዎች በግልጽ እየተናገሩ በተደጋጋሚ ጭፍጨፋው እ,Medium,Accusatory,Formal but Critical,Distrustful
ስለሚሞተው ንፁሃን ይልቅ ስለስታተስ የምትጨነቅ ከሆነ አውሬውም አንተው ነህ ጊዜውና ቦታውን አላገኘህም እንጂ ንፁሃኑን ገለህ ስጋውን ትበላ ነበር ቲሽ አስመሳይነት ሲቀፍ,High,Accusatory and Mocking,Confrontational and Insulting,Hostile
አንተ ዉሻ የዉሻ ልጅ የጦንቃይ ልጅ ጠብቅ እንደዚ እንዳስለቀስከን አትቀራተም የሸርሙጣ ልጅ,High,Aggressive,Insulting and Derogatory,Hostile
ይሄን ከይሲ ነው እንግዲህ ድንበር ከፍተው ያስገቡት,Medium,Critical,Directive,Disapproving
እኔ ምንም የሚያቃጥል ነገር አልገጠመኝም ሆኖም የማወራው ከመሀይምጋ እንደሁ ግልፅ ነው:: 360ን ስለማልሰማ እንዲህ ወይ እንዲያ ልልሽ አልችልም  I,Low,Defensive,Assertive,Frustrated
አንተ የበሰበስክ ጁንታ፣ ወደድክም ጠላክም አብይ ጌታክ ነው፣ ዘረኛ ደንቆሮ፣ ደግሞ ቁቅን ማን በፈስ ቆጠረው?,High,"Accusatory, Insulting",Contemptuous and Derogatory,Hostile
ጎራ ብቻ ??ቅድሚያ በዘሩ ብቻ ለሚጨፈጨፈው ወገንህ ድምፅ ሁን,High,Derogatory,Discriminatory and Offensive,Hostile
ጀግኖች ናቸው፣ ይሄ ጉድ እዚህ አገር ነው ብለው ነው። የሰይጣን ስራ ይገርማል እያሉ ነው።,Medium,Accusatory,Narrative and Critical,Disapproving
ለአለም አቀፍ ለሚያቶስትሰው የኢትዮጵያ ከሀዲ መልስ ይሁንለት,Medium,Defensive,Formal and Nationalistic,Assertive
አንተ ደንቆሮ ወንጀለኛ በአለም ፍርድ ቤት ተምትቆምበት ግዜ እሩቅ አይሆንም,High,Accusatory and Insulting,Hostile and Derogatory,Condemnatory
ቅናታም አማራ እንዳተ እራስ ወዳድ ለሆዱ አደር ለኔ ብቻ የሚል ሳይሆን ሀገር ወዳድ ህዝብ አክባሪ ታሪክ ያለው ህዝብ ነው ገባህ ጭንቅላትህ ከ ቅል ነው የተገጠመልህ አልጫ,Medium,Accusatory,Derogatory and Condescending,Disapproving
አረ ሌላው ሁሉ ነገር ይቅርና ህዝበ ወያኔን በሚያስጨንቅበት ሰሞን አብይን ጭራሽ ከነመፈጠሩ የሚያውቅ ሰው ነበር? የኛ ሰው አሁን ደርሶ ያለ አብይ ብሎ ጫማ የሚልሰ,Medium,Critical,Confrontational,Disapproving
ወያኔ የተባለው የዘራፊዎችና ይነብስ ገድዮች ብሌም የትግሬ - ዘረኞች ቡድን እይተንኮታኮተ ነው,High,Accusatory,Inflammatory and Derogatory,Hostile
አቤት ዝቅጠት ከባንዳ ድሮስ ምን ይጠበቃል መስተዋት ውስጥ ያለ ሰው ድንጋይ አይወረውርም ይባላል ቢያፈነዱት,Medium,Confrontational,Sarcastic and Critical,Disapproval
የተግራይ እናት ጥራ ግራ እራሷን ሰላ ጌጠች አይንህ ደም ማላ አይደል? አንተ ስስታም አጋስስ ቡዳ የጠንቋይ ልጅ::,High,Hostile and Derogatory,Confrontational and Insulting,Extreme Disdain
መቼም ይህ የአሳምነው ድምፅ ነው ብሎ ያመነ ደንቆሮ መሆን አለበት ።,Medium,Condescending,Insulting,Disapproving
መልስ ለዚህ ዘረጦ አያስፈልግም ወንድሜ ለእነሱ መዋሸት እንደ ስራ ነው,Medium,Dismissive,Confrontational,Disdainful
የበሻሻው አራዳ እረኛ ምን አለ? የምትባለውን የድሮ ነገስታት ሙድ መጠቀሙ ነው? በግብረ በላው ጫታም በኩል ይንደቀደቃል Who cares ? ሶስት መቶ ንፁሀን በግሬደር እን,High,Dismissive and Disrespectful,Confrontational and Derisive,Hostile
አንተ ጅል፤ ጅል ከመሆንህ የተነሳ በአማርኛ ነው መፈከርህን የምታሰማው,High,Disdainful,Insulting,Derogatory
እንኳን አብሮ አደረሰን ዶ/ር አብይ ግንለምን የለምንም ምክንያት የተሰረት ሰዎችን አትፈታቸውም ለምን የወያኔን መንገድ ትከተለህ????,Medium,Accusatory,Confrontational,Critical
ያዳቆነ ሰይጣን እንዲህ በቀላሉ . እህህህ . የንፁህ ድም ሁሌም እንዳክለፈለፈ ከዛም እንዳዋረደ ነው,Medium,Mocking,Disparaging,Derisive
ከሞት ፍርድ ወይንም ከእድሜ ይፍታህ ነፃ አውጥተው እግራቸውን አጥቦ መኖር ሲገባው የጭካኔን ጥግ ለአለም መድረክ ይዞ የመጣን ዘረኛ ደንቆሮ ስልጣን በያዘ ማግ,High,Aggressive,Confrontational and Insulting,Hostile
ውይ፡ ቅሌት፡ ወርውረው፤ ጣሉት? ምን ይመስላል? ባለጌ። shame on you MartinPlaut,Medium,Accusatory and Disapproving,Confrontational and Insulting,Disapproving
እኔ ወታደርም አይደለሁ ? ፖለቲካው አይመለከተኝም . ግን አብይ ጠላታችን ነው ብለን ስንል ነው አምርረን መታገል የምንችለው . ጅል,High,Aggressive,Confrontational and Hostile,Contentious
ሴተኛ አዳሪዎች አንተን በሺህ እስጥፍ ይበልጡሃል። በዚህ አስተሳሰብህ ነው ሀገር ልምድ የምትለው? ማፈሪያ ተወጋዥ ባልታጣበት አለም ስራ ሰርታ ቤተሰብ ላሳደግ ያልች,High,Hostile,Confrontational and Insulting,Disrespectful
ይሄ የማይመስል የደደብ ወሬ አታራብ መንግሥት ለወሬ ክፍተት አይኖረውም እንዴት ነውየምታስቡት ኧረ,Medium,Critical,Dismissive and Derogatory,Disdainful
አንተ ደደብ ከዚህ በላይ ምን አባህ እስኪፈጠር ነው ምትጠብቀው? የራስ ሰይጣን ሰይጣንነቱ ለሌላው እስከሆነ ብቻ ለኔ,High,Aggressive,Confrontational and Insulting,Hostile
ልነትማ አለን የአረዳድ እናንተ መርመጥመጥ ቅጥፈት ምናምን ምነው አለም እኮ ባንተና በመሪዎችህ ክፋትና ተን,High,Accusatory,Confrontational and Insulting,Hostile
ግድ የለህም ይሄ አብይ የሚባል ሰውዬ የሆነ ድግምት ነገር አለው,Medium,Dismissive,Casual and Disparaging,Critical
አንተ የዉሻ ልጅ የጅህን ታገኛለህ ቆይ የንፁሃንን ደም አፍስሰህ በሰልም ምትኖር እንዳይመስልህ ደደብ :,High,Aggressive,Abusive and Insulting,Malicious
ወራዳማ አንተ ነህ ዘረኛ እና ሌባ የኔ ብለን ሽንጥህን ገትረህ አገር ባቆሙት ጀግና አያቶችህ ደም የተዋጀ ባን,High,Aggressive,Hostile and Insulting,Malicious
ይኬ ስውዬ የአፍሪካ መሪ ነው ወይስ የኢትዮጽያ መሪ መቼ ነው ስለራሱ አገር የሚያወራው እድሜልኩ ከክፋት በስተቀር መልካም ነገር የማይወጣው የሰይጣን ቁራጭ,High,Contemptuous,Confrontational and Insulting,Hostile
በእውነት ዘረኛ ኖት:: ለየትኛው እድሜ ነው? ላለፉት 52 ቀናት ምንም ንፁሃን ስላልተገድሉ ነው ቃል ያልተነፈሱት:: የገዳዩ ማንነት ነው ወይስ የሟቾቹ እየለዩ እንዲያወግዙ የሚያደርጎት::,High,Offensive and Controversial,Accusatory and Inflammatory,Hostile
በል እንዳይፈንክቱህ ዘፈን በማበላሸት እና በለከፋ,Medium,Mocking,Sarcastic and Confrontational,Disrespectful
የሰው ልጅ አይጠላም ይህንን አውሬ ግን ምን ታደርገዋለህ ?,Medium,Disparaging,Insulting,Contemptuous
ዘነበ ከበደ አሉህ በከነ ቀለለ ቢሉህ ይሻል ነበር:: የት ይሆን ቀለም የተማርከው ጃል? ማፈሪያ ፍጡር ነህ:: ለነገሩ ኢትዮጵያ ተብየዋ ኤምፓየር ከጨቅላው ጀ,High,Insulting and Condescending,Aggressive,Derogatory
ተይ ግድ የለም አጨክኚ ጋጣ ሙሉ ጅል ነው ከእንደዚህ አይነቱ ልጠብቅሽ ብዬ ነው,High,Aggressive,Confrontational and Insulting,Hostile
ዳንኤል_ብርሃነን ያያችሁ፡፡ የትኛው ግንባር ላይ ነው የተሰለፈው ግን ይሄን ያክል ድምፁ የተዋጠው? ቱልቱላ,Medium,"Sarcastic, Critical",Dismissive,Derisive
ምንም አይነት ስግብግብ ወይም አድሀሪ ብትሆን የሴት ልጅ ሰብአዊ ክብር እየተጣሰ ደም በከንቱ አየፈሰሰ ህግ ወደማስከበር ስራዬ አልመለስም ማለት በራሱ ወንጀል ነው,High,Accusatory,Condemnatory and Absolutist,Indignant
ድንዝዝ፣ የአብይ አህመድን ሴራ ለማወቅ ገና ግማሽ ክፍለ ዘመን ያስፈግሻል። አብይ እያሳሳቀ ገና ኢትዮጵያን ሲያነዳት የዛኔ ይገባሻል,Medium,Critical,Sarcastic and Negative,Disapproving
ዶ/ር ዳንኤል በቀለ ሆይ አንተ የዘር ማጥፋት ወንጀል ተፈፅሟል ብለህ እንድታምን ስንት አማራ ይታረድ ? አብይ አህመድ ሆይ ይህው ይህው መታረዱ ቀጥሏል ው,High,Accusatory and Confrontational,Provocative and Blaming,Critical and Hostile
መንጋጋው ተላቆ እንዴት አድርጎ ይዝጋው አትፍረዱበት ታሞ ነው ክፍት አፍ የሆነው።,High,Derogatory and Contemptuous,Insulting and Aggressive,Disdainful
በቀጣይ ኮሚቴ ተብዬው መጅሊስን ካልተረከብን ሰላትም ዋጂብ አይሆንም ማለታቸው አዲስ አይሆንብንም ምክኒያቱም ሰላት የእስላም መሰረት እንደሆነ ሁሉ ሀጅም የእስላም መሰረት ሆኖ,Medium,Critical,Analytical and Critical,Disapproving
አንተም አባትህ ጥላቻ ስላስተማረህ ነው መጥፎ ምታስበው? የሰካራም ልጅ ሰካራም የገዳይ ልጅ ገዳይ አይሆንም። በነ በቀለ ጁዋር በአቦይ ፀሐዬ ተጠምቀህ,High,Accusatory and Contemptuous,Confrontational and Insulting,Hostile
መንጋው በግብዝነት ጎዳና በድፍረት ሲኳትን . ሆሽሽሽሽሽ ሊባል ይገባል። . በሸውራራ መንጋ ሃገር አይመራም . ግልጽ አቅጣጫ የሚያመለክት መሪ መንግስት ያስፈልገናል,Medium,Disparaging,Criticizing and Insulting,Critical
ላጲሴ ሰምህ ራሱ ይመሰክራል እንደላጲስ ታሪከ ማጥፋት ነው ስራህ ወይስ ትምሮ ኔፖ ነው።,Medium,Accusatory,Confrontational,Disapproving
ህዝቤን ተገደለ ተጨፈጨፈ ተዘረፈ ብለህ ለምን ትናገራለህ ብሎ የሚያሾፍ ጥንብ ፍጥረት ደሞ ኣለ። ሲያስጠላ,High,Accusatory and Hostile,Confrontational,Aggressive
ከሰሞኑ የባህር ዳር ግግምነት ጋር የሚያያዝ መሆኑን አስታዎሰኝ,Low,Reflective,Neutral,Contemplative
የአማራ ሕዝብ አሁን ከተጫነበት የኦሮሞ አውሬዎች የግፍ አገዛዝ ለማላቀቅ ዋናው መፍትሔ የውሻው ብአዴን አመራር የሆኑትን ውሾች በአንድ አዳራሽ ሰብስቤ በቦምብ ማጋየት ነው ገዱ፣ ደ,High,Aggressive,Violent and Derogatory,Hostile
ከአንተ በላይ ክፉ የለም ገዳይ አስገዳይ አስመሳይ አላህ የስራሂን ይሰጥኻል ጠብቅ,High,Aggressive,Confrontational and Insulting,Hostile
27 አመት ለጥ ብለህ አሁን አለው አለው ያሰባለህን ነገር መጀመሪያ ብትገልፅልኝ ደሰ ይለኛል። ነው ላለፉት 27 አመት ከኢትዩጵያ ውጭ ነበራቹ,Medium,Interrogative and Condescending,Passive-Aggressive and Accusatory,Disapproving
